1,65,44
1,64,44
1,63,44
1,62,44
1,61,45
1,60,46
1,59,47
1,58,47
1,57,47
1,56,46
1,55,46
1,54,45
1,53,44
1,53,43
1,52,42
1,52,41
1,52,41
1,53,40
1,54,39
1,54,39
1,54,39
1,55,39
1,56,38
1,57,38
1,58,37
1,59,37
1,60,37
1,61,37
1,62,36
1,63,35
1,63,34
1,64,33
1,64,32
1,64,31
1,63,30
1,62,29
1,61,29
1,60,29
1,59,29
1,58,29
1,57,30
1,56,30
1,55,30
1,54,30
1,53,31
1,53,32
1,52,33
1,52,34
1,52,35
1,52,36
1,52,37
1,52,38
1,52,39
1,52,39
1,51,40
1,50,40
1,50,40
1,50,40
1,49,40
1,48,41
1,47,41
1,46,41
1,45,41
1,44,41
1,43,41
1,42,40
1,41,39
1,40,38
1,39,38
1,38,38
1,37,37
2,60,46
2,59,46
2,58,46
2,57,46
2,56,46
2,55,46
2,54,46
2,53,45
2,52,44
2,51,43
2,51,42
2,50,41
2,50,41
2,51,40
2,51,40
2,51,39
2,52,38
2,52,38
2,53,38
2,54,38
2,54,38
2,55,38
2,56,38
2,57,38
2,58,38
2,59,38
2,60,37
2,61,37
2,62,36
2,63,35
2,64,34
2,64,33
2,64,32
2,63,31
2,62,30
2,61,30
2,60,29
2,59,29
2,58,29
2,57,30
2,56,30
2,55,30
2,54,31
2,53,32
2,53,33
2,52,34
2,52,35
2,52,36
2,52,37
2,52,37
2,52,38
2,51,39
2,51,39
2,51,40
2,50,41
2,50,41
2,49,41
2,49,41
2,48,41
2,47,42
2,46,42
2,45,42
2,44,43
2,43,44
2,42,45
3,64,44
3,63,44
3,62,45
3,61,45
3,60,46
3,59,46
3,58,46
3,57,46
3,56,46
3,55,46
3,54,46
3,53,46
3,52,45
3,51,44
3,50,43
3,49,42
3,49,41
3,49,40
3,50,39
3,51,38
3,52,37
3,52,37
3,53,38
3,53,38
3,54,38
3,55,38
3,56,38
3,57,38
3,58,38
3,59,38
3,60,38
3,61,38
3,62,37
3,63,37
3,64,36
3,64,35
3,64,34
3,64,33
3,65,32
3,64,31
3,63,30
3,62,30
3,61,29
3,60,29
3,59,29
3,58,29
3,57,30
3,56,30
3,55,31
3,54,31
3,53,32
3,52,33
3,52,34
3,52,35
3,52,36
4,66,44
4,65,44
4,64,44
4,63,44
4,62,45
4,61,45
4,60,45
4,59,46
4,58,46
4,57,46
4,56,46
4,55,46
4,54,46
4,53,46
4,52,45
4,51,45
4,50,44
4,49,43
4,48,42
4,48,41
4,48,40
4,49,39
4,50,38
4,51,37
4,52,36
4,52,36
4,53,37
4,53,37
4,54,37
4,55,37
4,56,38
4,57,38
4,58,38
4,59,39
4,60,38
4,61,38
4,62,38
4,63,37
4,64,36
4,65,35
4,65,34
4,65,33
4,64,32
4,63,31
4,62,30
4,61,29
4,60,29
4,59,29
4,58,29
4,57,29
4,56,30
4,55,31
4,54,32
4,53,33
4,53,34
4,52,35
5,68,45
5,67,45
5,66,44
5,65,44
5,64,44
5,63,44
5,62,44
5,61,45
5,60,45
5,59,45
5,58,46
5,57,47
5,56,46
5,55,46
5,54,46
5,53,46
5,52,46
5,51,46
5,50,46
5,49,46
5,48,45
5,47,44
5,46,43
5,46,42
5,46,41
5,46,40
5,46,39
5,47,38
5,48,37
5,49,36
5,50,35
5,51,35
5,51,35
5,52,35
5,53,36
5,53,36
5,54,37
5,55,37
5,56,37
5,57,38
5,58,38
5,59,38
5,60,38
5,61,38
5,62,38
5,63,37
5,64,36
5,64,35
5,65,34
5,65,33
5,64,32
5,63,31
5,62,30
5,61,30
5,60,29
5,59,29
5,58,29
5,57,29
5,56,29
5,55,30
5,54,31
5,53,32
5,52,33
6,64,44
6,63,45
6,62,45
6,61,45
6,60,46
6,59,46
6,58,47
6,57,47
6,56,47
6,55,47
6,54,47
6,53,47
6,52,47
6,51,46
6,50,46
6,49,46
6,48,46
6,47,45
6,46,44
6,46,43
6,45,42
6,44,41
6,44,40
6,44,39
6,45,38
6,46,37
6,47,36
6,48,36
6,49,36
6,50,36
6,51,35
6,52,35
6,52,35
6,53,36
6,53,36
6,54,37
6,55,37
6,56,38
6,57,38
6,58,38
6,59,38
6,60,39
6,61,39
6,62,38
6,63,37
6,64,37
6,65,36
6,65,35
6,65,34
6,65,33
6,64,32
6,63,31
6,62,30
6,61,30
6,60,29
6,59,30
6,58,30
6,57,30
6,56,30
6,55,31
6,54,32
6,54,33
6,53,34
7,66,44
7,65,44
7,64,44
7,63,44
7,62,45
7,61,45
7,60,45
7,59,46
7,58,47
7,57,46
7,56,46
7,55,46
7,54,46
7,53,45
7,52,46
7,51,46
7,50,46
7,49,46
7,48,45
7,47,45
7,46,45
7,45,44
7,44,43
7,44,42
7,44,41
7,44,40
7,44,39
7,44,38
7,45,37
7,45,36
7,46,35
7,47,35
7,48,35
7,49,35
7,50,35
7,51,35
7,52,35
7,52,35
7,53,35
7,54,36
7,54,36
7,55,37
7,56,37
7,57,38
7,58,38
7,59,38
7,60,38
7,61,38
7,62,38
7,63,38
7,64,37
7,65,36
7,65,35
7,65,34
7,64,33
7,64,32
7,63,31
7,62,30
7,61,31
7,60,30
7,59,30
7,58,30
7,57,30
7,56,31
7,55,31
7,54,32
7,54,33
8,65,44
8,64,44
8,63,44
8,62,44
8,61,45
8,60,46
8,59,47
8,58,47
8,57,47
8,56,47
8,55,46
8,54,46
8,53,46
8,52,46
8,51,46
8,50,46
8,49,46
8,48,46
8,47,46
8,46,45
8,45,45
8,44,44
8,43,43
8,42,42
8,42,41
8,42,40
8,42,39
8,42,38
8,42,37
8,43,36
8,44,35
8,45,34
8,46,34
8,47,34
8,48,34
8,49,34
8,50,35
8,51,35
8,52,36
8,53,36
8,54,36
8,55,37
8,56,37
8,56,37
8,57,37
8,58,38
8,58,38
8,59,38
8,60,38
8,61,39
8,62,38
8,63,37
8,64,36
8,64,35
8,64,34
8,63,33
8,62,32
8,61,31
8,60,32
8,60,32
8,59,31
8,59,31
8,58,31
8,57,30
8,56,30
8,55,30
9,64,44
9,63,45
9,62,45
9,61,45
9,60,46
9,59,46
9,58,46
9,57,47
9,56,46
9,55,46
9,54,46
9,53,46
9,52,46
9,51,46
9,50,46
9,49,46
9,48,46
9,47,46
9,46,45
9,45,45
9,44,44
9,43,43
9,42,42
9,41,41
9,41,40
9,40,39
9,40,38
9,40,37
9,40,36
9,41,35
9,42,35
9,43,35
9,44,34
9,45,34
9,46,34
9,47,34
9,48,35
9,49,35
9,50,35
9,51,36
9,52,36
9,53,37
9,54,37
9,55,37
9,56,38
9,57,38
9,58,39
9,59,39
9,60,38
9,61,38
9,62,37
9,63,36
9,63,35
9,63,34
9,63,33
9,62,32
9,61,31
9,60,30
9,59,29
9,58,28
9,57,28
10,61,46
10,60,46
10,59,46
10,58,46
10,57,46
10,56,46
10,55,46
10,54,46
10,53,46
10,52,46
10,51,46
10,50,46
10,49,46
10,48,46
10,47,46
10,46,45
10,45,45
10,44,44
10,43,44
10,42,43
10,41,42
10,40,41
10,39,40
10,39,39
10,39,38
10,38,37
10,38,36
10,38,35
10,39,34
10,40,33
10,41,32
10,42,32
10,43,32
10,44,32
10,45,33
10,46,33
10,47,34
10,48,34
10,49,34
10,50,35
10,51,36
10,52,37
10,53,37
10,54,38
10,55,38
10,56,39
10,57,39
10,58,39
10,59,38
10,60,38
10,61,38
10,62,37
10,62,36
10,63,35
10,64,34
10,64,33
10,65,32
10,65,31
11,66,44
11,65,44
11,64,45
11,63,45
11,62,45
11,61,45
11,60,46
11,59,47
11,58,47
11,57,47
11,56,47
11,55,46
11,54,46
11,53,46
11,52,46
11,51,46
11,50,46
11,49,46
11,48,46
11,47,45
11,46,45
11,45,45
11,44,44
11,43,44
11,42,43
11,41,43
11,40,42
11,39,41
11,39,40
11,38,39
11,38,38
11,37,37
11,37,36
11,37,35
11,38,34
11,38,33
11,39,32
11,40,31
11,41,31
11,42,31
11,43,31
11,44,32
11,45,32
11,46,33
11,47,34
11,48,34
11,49,35
11,50,35
11,51,36
11,52,37
11,53,37
11,54,38
11,55,39
11,56,38
11,57,38
11,58,38
11,59,37
11,60,37
11,61,37
11,62,36
11,63,35
11,64,34
11,65,34
11,66,33
12,61,46
12,60,46
12,59,47
12,58,47
12,57,47
12,56,47
12,55,47
12,54,47
12,53,46
12,52,46
12,51,46
12,50,46
12,49,46
12,48,46
12,47,45
12,46,45
12,45,45
12,44,44
12,43,44
12,42,43
12,41,42
12,40,41
12,39,40
12,38,39
12,37,38
12,36,37
12,36,36
12,35,35
12,35,34
12,35,33
12,35,32
12,35,31
12,35,30
12,36,29
12,37,29
12,38,29
12,39,29
12,40,29
12,41,29
12,42,30
12,43,30
12,44,31
12,45,32
12,46,32
12,47,32
12,48,33
12,49,34
12,50,34
12,51,35
12,52,35
12,53,36
12,54,36
12,55,36
12,56,36
12,57,37
12,58,37
12,59,37
12,60,37
13,65,44
13,64,45
13,63,45
13,62,46
13,61,46
13,60,47
13,59,47
13,58,47
13,57,47
13,56,47
13,55,46
13,54,46
13,53,46
13,52,46
13,51,46
13,50,46
13,49,46
13,48,46
13,47,45
13,46,45
13,45,45
13,44,45
13,43,44
13,42,43
13,41,43
13,40,42
13,39,42
13,38,41
13,37,40
13,36,39
13,35,38
13,34,37
13,33,36
13,33,35
13,33,34
13,33,33
13,33,32
13,33,31
13,33,30
13,34,29
13,35,28
13,36,28
13,37,28
13,38,28
13,39,28
13,40,29
13,41,29
13,42,30
13,43,30
13,44,31
13,45,32
13,46,32
13,47,33
13,48,33
13,49,34
13,50,34
13,51,34
13,52,35
13,53,35
13,54,36
14,63,45
14,62,45
14,61,45
14,60,46
14,59,47
14,58,48
14,57,47
14,56,46
14,55,46
14,54,46
14,53,45
14,52,45
14,51,45
14,50,45
14,49,45
14,48,45
14,47,46
14,46,46
14,45,45
14,44,44
14,43,44
14,42,43
14,41,43
14,40,42
14,39,42
14,38,41
14,37,41
14,36,40
14,35,40
14,34,39
14,33,38
14,33,37
14,32,36
14,32,35
14,32,34
14,32,33
14,32,32
14,32,31
14,33,30
14,34,29
14,35,28
14,36,28
14,37,28
14,38,28
14,39,28
14,40,28
14,41,29
14,42,29
14,43,30
14,44,30
14,45,30
14,46,31
14,47,31
14,48,31
14,49,31
14,50,32
14,51,33
15,63,44
15,62,45
15,61,46
15,60,46
15,59,47
15,58,47
15,57,47
15,56,47
15,55,46
15,54,46
15,53,45
15,52,45
15,51,45
15,50,45
15,49,45
15,48,45
15,47,46
15,46,46
15,45,46
15,44,46
15,43,46
15,42,46
15,41,45
15,40,44
15,39,43
15,38,42
15,37,41
15,36,40
15,35,39
15,34,38
15,33,37
15,32,36
15,32,35
15,32,34
15,32,33
15,32,32
15,32,31
15,32,30
15,33,29
15,34,29
15,35,28
15,36,28
15,37,28
15,38,28
15,39,28
15,40,28
15,41,29
15,42,29
15,43,29
15,44,30
15,45,30
15,46,30
15,47,31
15,48,31
15,49,31
15,50,32
15,51,32
16,64,44
16,63,45
16,62,46
16,61,46
16,60,47
16,59,47
16,58,48
16,57,48
16,56,47
16,55,46
16,54,45
16,53,44
16,52,44
16,51,44
16,50,44
16,49,44
16,48,44
16,47,45
16,46,46
16,45,47
16,44,47
16,43,47
16,42,47
16,41,47
16,40,46
16,39,45
16,38,44
16,37,43
16,36,42
16,35,41
16,34,40
16,33,39
16,33,38
16,32,37
16,32,36
16,32,35
16,32,34
16,32,33
16,32,32
16,33,31
16,34,30
16,35,29
16,36,29
16,37,29
16,38,28
16,39,28
16,40,28
16,41,29
16,42,29
16,43,29
16,44,29
16,45,30
16,46,30
16,47,31
16,48,31
16,49,31
16,50,31
17,65,45
17,64,45
17,63,45
17,62,46
17,61,46
17,60,47
17,59,48
17,58,48
17,57,49
17,56,49
17,55,49
17,54,49
17,53,50
17,52,50
17,51,51
17,50,51
17,49,52
17,48,53
17,47,53
17,46,53
17,45,54
17,44,54
17,43,53
17,42,52
17,41,51
17,40,50
17,40,49
17,39,48
17,39,47
17,38,46
17,37,45
17,37,44
17,36,43
17,35,42
17,35,41
17,34,40
17,33,39
17,32,38
